ENZYME_TYPE,HIDROPHOBICITY,ISOELECTRIC,AROMATIC,INSTABLE,MW,HELIX,TURN,SHEET,MOL_EXT_RED,MOL_EXT_OX
CTX-M beta-lactamase,-0.17663230240549846,9.252389717102048,0.048109965635738834,26.43161512027491,31245.324100000013,0.26804123711340205,0.2268041237113402,0.29896907216494845,25440,25440
SHV beta-lactamase,-0.07797202797202792,7.756101036071779,0.045454545454545456,40.25664335664335,31224.594400000035,0.28321678321678323,0.19930069930069927,0.3356643356643357,33460,33585
resistance-nodulation-cell division (RND) antibiotic efflux pump,-0.038970588235294104,9.715014839172362,0.04656862745098039,29.641421568627457,43736.91780000004,0.28921568627450983,0.22794117647058826,0.27941176470588236,25440,25440
ACT beta-lactamase,-0.05905511811023619,9.086448097229006,0.08923884514435695,35.9428083989501,41285.25540000002,0.30183727034120733,0.24671916010498687,0.29133858267716534,84340,84465
SHV beta-lactamase,-0.08566433566433558,7.756101036071779,0.045454545454545456,40.5534965034965,31268.64700000003,0.28321678321678323,0.19930069930069927,0.3321678321678322,33460,33585
VIM beta-lactamase,0.10864661654135327,5.13065128326416,0.07518796992481203,33.66657894736843,28327.598900000005,0.3308270676691729,0.2556390977443609,0.2781954887218045,31400,31400
SHV beta-lactamase,-0.07167832167832161,8.50358943939209,0.045454545454545456,39.00034965034964,31220.62570000003,0.2867132867132867,0.19930069930069927,0.3356643356643357,33460,33585
SHV beta-lactamase,-0.05244755244755241,6.913008308410644,0.045454545454545456,40.25664335664335,31185.57820000003,0.28321678321678323,0.19930069930069927,0.3356643356643357,33460,33710
SHV beta-lactamase,-0.03706293706293703,6.917839622497559,0.045454545454545456,37.86048951048951,31124.515000000032,0.2867132867132867,0.2027972027972028,0.33916083916083917,33460,33585
quinolone resistance protein (qnr),-0.327981651376147,4.95160846710205,0.13761467889908258,28.244036697247704,24929.829500000007,0.29357798165137616,0.23394495412844038,0.22018348623853212,28420,29420
resistance-nodulation-cell division (RND) antibiotic efflux pump,-0.2179871520342619,9.2385290145874,0.0728051391862955,42.763169164882235,50463.324700000114,0.2762312633832976,0.2226980728051392,0.34261241970021417,40340,40340
KPC beta-lactamase,-0.02491467576791808,8.389093589782718,0.08191126279863481,30.576450511945392,31131.95690000001,0.2866894197952219,0.24232081911262798,0.32081911262798635,46410,46535
resistance-nodulation-cell division (RND) antibiotic efflux pump,-0.26882591093117403,5.825621604919434,0.06477732793522267,38.65627530364372,28353.39480000004,0.3360323886639676,0.1700404858299595,0.25101214574898784,14440,14565
CTX-M beta-lactamase,-0.1171821305841924,8.955899620056151,0.044673539518900345,18.779037800687266,30999.11030000003,0.2542955326460481,0.21993127147766323,0.3127147766323024,25440,25565
CMY beta-lactamase,-0.18556430446194244,9.050926017761231,0.09973753280839895,33.27194225721783,42094.87380000002,0.3097112860892388,0.23359580052493437,0.2755905511811024,93850,93975
CTX-M beta-lactamase,-0.16735395189003452,9.095086860656739,0.048109965635738834,27.172852233676966,31172.230400000015,0.2646048109965636,0.21993127147766325,0.30927835051546393,25440,25440
CTX-M beta-lactamase,-0.22405498281786967,8.905356407165527,0.04810996563573883,22.69312714776631,31351.343600000037,0.2542955326460481,0.21993127147766325,0.3127147766323024,23950,23950
SHV beta-lactamase,-0.04230769230769222,7.756101036071779,0.045454545454545456,36.16118881118881,31205.61100000003,0.2902097902097902,0.19930069930069927,0.3356643356643357,33460,33585
resistance-nodulation-cell division (RND) antibiotic efflux pump,0.4017257909875373,8.89703998565674,0.08820709491850431,30.448993288590753,111275.18980000088,0.3422818791946309,0.21572387344199426,0.3183125599232982,88240,88365
IMP beta-lactamase,-0.12154471544715455,6.660074806213379,0.10975609756097561,27.34150406504063,27218.807600000007,0.35365853658536583,0.2764227642276423,0.23170731707317074,50420,50545
VIM beta-lactamase,0.09210526315789472,5.037492179870605,0.07518796992481203,31.61582706766918,28353.593000000008,0.3308270676691729,0.2556390977443609,0.2781954887218045,31400,31400
quinolone resistance protein (qnr),-0.1929203539823011,5.494250297546387,0.11504424778761063,21.191637168141586,25314.411400000005,0.28761061946902655,0.23008849557522126,0.26106194690265483,29450,29950
resistance-nodulation-cell division (RND) antibiotic efflux pump,-0.22924281984334255,8.749794197082519,0.04177545691906005,32.37180156657962,40969.120700000014,0.27676240208877284,0.216710182767624,0.3002610966057441,18910,18910
major facilitator superfamily (MFS) antibiotic efflux pump,0.8256857855361612,6.969108390808105,0.1172069825436409,36.2172319201995,43251.60940000004,0.42144638403990026,0.23690773067331672,0.3117206982543641,76430,76430
major facilitator superfamily (MFS) antibiotic efflux pump,0.8882352941176495,7.629122734069825,0.10741687979539644,38.6780051150895,41258.42479999998,0.40153452685422,0.22506393861892582,0.32480818414322254,55920,56170
major facilitator superfamily (MFS) antibiotic efflux pump,0.9100244498777526,9.720494651794432,0.10513447432762836,35.10855745721271,43441.47400000001,0.39853300733496333,0.22249388753056232,0.33985330073349634,76890,77390
SHV beta-lactamase,-0.10454545454545437,7.756101036071779,0.045454545454545456,41.96923076923076,31252.60460000003,0.2797202797202797,0.2027972027972028,0.32867132867132864,33460,33585
resistance-nodulation-cell division (RND) antibiotic efflux pump,-0.28234086242299783,5.684831428527832,0.07186858316221766,44.79897330595486,52979.67960000013,0.27926078028747436,0.2197125256673511,0.3696098562628337,59360,59360
KPC beta-lactamase,0.0044673539518900185,7.6736845016479505,0.08247422680412371,30.318213058419243,30956.81090000001,0.2920962199312715,0.24054982817869416,0.32302405498281783,46410,46535
CMY beta-lactamase,-0.1881889763779529,9.050926017761231,0.09711286089238845,33.004750656167964,42087.88290000002,0.30971128608923887,0.2335958005249344,0.2755905511811024,93850,93975
KPC beta-lactamase,0.006825938566552907,7.6736845016479505,0.07849829351535836,28.391808873720134,31070.912000000015,0.2901023890784983,0.24232081911262798,0.32423208191126285,46410,46535
quinolone resistance protein (qnr),-0.17654867256637188,5.2880952835083,0.11504424778761063,19.46730088495574,25187.2238,0.28761061946902655,0.23893805309734512,0.26106194690265483,29450,29950
CTX-M beta-lactamase,-0.15567010309278367,9.404019355773926,0.048109965635738834,26.272164948453604,31156.23410000001,0.26804123711340205,0.23367697594501718,0.3024054982817869,25440,25440
IMP beta-lactamase,-0.16829268292682928,8.64135837554932,0.10975609756097562,25.98947154471543,27175.89070000001,0.34146341463414637,0.27235772357723576,0.23983739837398374,44920,45045
major facilitator superfamily (MFS) antibiotic efflux pump,0.7149200710479593,5.784072303771972,0.06571936056838365,34.353818827708686,60329.6507000001,0.39253996447602135,0.2113676731793961,0.3641207815275311,32430,32680
major facilitator superfamily (MFS) antibiotic efflux pump,0.7542857142857152,8.205487632751463,0.10476190476190476,27.78645238095238,46133.25799999997,0.44285714285714284,0.23809523809523808,0.2595238095238095,46870,47120
CTX-M beta-lactamase,-0.14398625429553255,9.094635581970216,0.048109965635738834,22.18522336769758,30950.963100000023,0.2508591065292096,0.21649484536082472,0.3161512027491409,25440,25565
CTX-M beta-lactamase,-0.17697594501718228,9.380552864074708,0.048109965635738834,27.707903780068722,31169.272800000013,0.2646048109965636,0.2302405498281787,0.3024054982817869,25440,25440
quinolone resistance protein (qnr),-0.22056074766355158,4.9263719558715815,0.12149532710280372,29.443037383177575,23956.5712,0.29906542056074764,0.2523364485981308,0.23364485981308408,26470,26970
VIM beta-lactamase,0.06466165413533839,4.973661994934082,0.06015037593984962,36.45041353383458,28000.117000000006,0.3120300751879699,0.26691729323308266,0.2969924812030075,29910,29910
CMY beta-lactamase,-0.1682414698162731,9.14949817657471,0.09711286089238845,33.50343832020996,41959.748800000016,0.30971128608923887,0.23884514435695536,0.27296587926509186,93850,93975
ACT beta-lactamase,-0.09055118110236217,8.74495906829834,0.09186351706036745,32.413937007874,41544.44830000002,0.30183727034120733,0.24934383202099736,0.28608923884514437,82850,82975
SHV beta-lactamase,-0.043006993006992955,7.756101036071779,0.045454545454545456,37.300000000000004,31251.702500000032,0.2902097902097902,0.19930069930069927,0.3356643356643357,33460,33585
SHV beta-lactamase,-0.05944055944055939,7.756101036071779,0.045454545454545456,37.59685314685315,31255.71440000003,0.28321678321678323,0.19930069930069927,0.3426573426573427,33460,33585
VIM beta-lactamase,0.11240601503759384,5.037492179870605,0.07518796992481203,33.383120300751884,28299.542400000006,0.3308270676691729,0.2556390977443609,0.2781954887218045,31400,31400
CTX-M beta-lactamase,-0.14982817869415804,9.270505332946776,0.048109965635738834,23.437800687285215,31078.150600000023,0.2542955326460481,0.21305841924398622,0.3127147766323024,25440,25565
quinolone resistance protein (qnr),-0.13008849557522123,5.0101526260375975,0.11504424778761063,17.64207964601769,25290.340100000005,0.3008849557522124,0.2345132743362832,0.25663716814159293,29450,29950
major facilitator superfamily (MFS) antibiotic efflux pump,0.6884765625000011,8.065526771545407,0.111328125,37.08009765625,56000.473300000114,0.408203125,0.26171875,0.26171875,78380,78880
resistance-nodulation-cell division (RND) antibiotic efflux pump,-0.21780538302277505,7.785991859436035,0.060041407867494824,37.51573498964801,52464.61250000012,0.28364389233954457,0.22981366459627328,0.33954451345755693,54890,54890
quinolone resistance protein (qnr),-0.1783185840707966,5.494250297546387,0.11504424778761063,20.132345132743353,25201.2935,0.28761061946902655,0.23451327433628322,0.26106194690265483,29450,29950
CMY beta-lactamase,-0.15590551181102358,9.223701286315915,0.09711286089238845,34.14622047244092,41930.793800000014,0.30971128608923887,0.23097112860892388,0.2755905511811024,93850,93975
CTX-M beta-lactamase,-0.1718213058419245,9.380552864074708,0.048109965635738834,27.4041237113402,31174.249500000013,0.2646048109965636,0.22336769759450173,0.30584192439862545,25440,25440
quinolone resistance protein (qnr),-0.14112149532710289,4.998273277282714,0.11682242990654204,20.3776168224299,23827.588099999994,0.2897196261682243,0.23364485981308408,0.2570093457943925,27960,28460
VIM beta-lactamase,0.028947368421052683,5.0468137741088865,0.06015037593984962,36.45041353383458,28054.124700000008,0.3082706766917293,0.26691729323308266,0.2894736842105263,29910,29910
SHV beta-lactamase,-0.07228070175438589,8.859261512756348,0.0456140350877193,41.18456140350875,31252.69390000003,0.28771929824561404,0.19999999999999998,0.32982456140350874,33460,33585
major facilitator superfamily (MFS) antibiotic efflux pump,0.9373540856031141,6.93443660736084,0.09727626459143969,24.629961089494156,55041.18570000014,0.41439688715953304,0.2140077821011673,0.3326848249027237,59930,59930
IMP beta-lactamase,-0.12479674796747972,6.3855993270874025,0.1056910569105691,28.206544715447144,27223.80260000001,0.3536585365853659,0.2682926829268293,0.22357723577235772,50420,50545
SHV beta-lactamase,-0.08671328671328664,7.756101036071779,0.045454545454545456,39.993006993006986,31254.620400000033,0.28321678321678323,0.19930069930069927,0.3321678321678322,33460,33585
CTX-M beta-lactamase,-0.10343642611683836,8.955899620056151,0.048109965635738834,19.203092783505134,31045.180200000024,0.25773195876288657,0.21649484536082472,0.30927835051546393,25440,25565
CTX-M beta-lactamase,-0.20446735395189025,8.905356407165527,0.05154639175257732,23.015120274914082,31411.440100000043,0.25773195876288657,0.21649484536082475,0.3161512027491409,23950,23950
quinolone resistance protein (qnr),-0.17523364485981321,4.998273277282714,0.11214953271028036,21.19397196261681,23831.556899999992,0.29439252336448596,0.24299065420560745,0.2523364485981308,27960,28460
SHV beta-lactamase,-0.07692307692307684,7.756101036071779,0.045454545454545456,40.25664335664335,31238.621000000032,0.28321678321678323,0.19930069930069927,0.3356643356643357,33460,33585
quinolone resistance protein (qnr),-0.14158878504672895,4.998273277282714,0.11682242990654204,18.511728971962608,23869.667799999996,0.29439252336448596,0.23364485981308408,0.2523364485981308,27960,28460
SHV beta-lactamase,-0.04816053511705683,6.922386741638183,0.043478260869565216,40.411371237458184,32582.169600000016,0.2842809364548495,0.2073578595317726,0.3377926421404682,31970,32095
VIM beta-lactamase,0.09736842105263142,5.046870613098144,0.07518796992481203,30.404548872180456,28345.614100000006,0.3308270676691729,0.2556390977443609,0.2781954887218045,31400,31400
CTX-M beta-lactamase,-0.15738831615120272,9.270505332946776,0.048109965635738834,24.04810996563573,31064.124000000025,0.2542955326460481,0.21649484536082472,0.30927835051546393,25440,25565
quinolone resistance protein (qnr),-0.17929515418502223,5.274965476989746,0.1145374449339207,19.38374449339206,25260.2745,0.28634361233480177,0.2422907488986784,0.2555066079295154,29450,29950
SHV beta-lactamase,-0.0503496503496503,7.772527503967285,0.045454545454545456,38.42482517482517,31246.68610000003,0.2867132867132867,0.19580419580419578,0.33916083916083917,33460,33585
CMY beta-lactamase,-0.16719160104986888,9.149627113342287,0.09711286089238845,32.8638057742782,42002.82150000003,0.30971128608923887,0.23359580052493437,0.2755905511811024,93850,93975
VIM beta-lactamase,0.11954887218045093,5.037492179870605,0.07518796992481203,32.8037969924812,28352.64800000001,0.33458646616541354,0.25187969924812026,0.28195488721804507,31400,31400
major facilitator superfamily (MFS) antibiotic efflux pump,0.7237745098039224,10.31308803558349,0.09558823529411764,29.654166666666658,43866.74820000003,0.40931372549019607,0.26715686274509803,0.29901960784313725,50420,50670
major facilitator superfamily (MFS) antibiotic efflux pump,-0.2490028490028493,5.818403053283691,0.04558404558404558,34.110826210826225,38362.10950000002,0.28774928774928776,0.22792022792022792,0.2621082621082621,31400,31400
SHV beta-lactamase,-0.04440559440559437,7.756101036071779,0.045454545454545456,38.10244755244755,31281.72850000003,0.2902097902097902,0.1993006993006993,0.3356643356643357,33460,33585
PDC beta-lactamase,-0.2916876574307309,8.34067783355713,0.0906801007556675,35.75239294710325,43456.88509999998,0.28967254408060455,0.2317380352644836,0.3022670025188917,54320,54445
SHV beta-lactamase,-0.045804195804195716,6.917839622497559,0.04895104895104896,38.533916083916075,31218.583200000034,0.2867132867132867,0.20279720279720279,0.33916083916083917,33460,33585
quinolone resistance protein (qnr),-0.1924778761061949,5.494250297546387,0.11504424778761063,21.900929203539818,25256.332300000002,0.2831858407079646,0.23008849557522126,0.26991150442477874,29450,29950
VIM beta-lactamase,0.050751879699248145,5.0556238174438475,0.06015037593984962,36.45041353383458,28069.225400000003,0.3120300751879699,0.2631578947368421,0.2969924812030075,29910,29910
resistance-nodulation-cell division (RND) antibiotic efflux pump,0.24196597353497218,5.891554832458495,0.0888468809073724,32.209565217391436,114568.01200000086,0.34971644612476366,0.2438563327032136,0.2637051039697542,95230,95355
